anos_experiencia,Angular,BDD,Bootstrap,CICD,CSS,Cucumber,Django,Gestão de Custos,Gestão de Escopo,Gestão de Pessoas,Gestão de Qualidade,Gestão de Riscos,Gestão de Stakeholders,Gestão de Tempo,Gestão Ágil,HTML,JUnit,Java,JavaScript,Jira,Kanban,Lean,MS Project,MVP,Microservices,NoSQL,Node.js,OKRs,PMBOK,Postman,Python,RESTful APIs,React,Ruby on Rails,SAFE,SQL,Scrum,Scrum Master,Selenium,SoapUI,Spring Boot,TDD,TestNG,Testes Automatizados,Testes Funcionais,Testes de Carga,Testes de Performance,Testes de Regressão,Testes de Segurança,Testes de Usabilidade,Trello,TypeScript,User Stories,Vue.js,XP,categoria
19,8.0,10.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,2.0,10.0,5.0,1.0,0.0,0.0,3.0,6.0,4.0,3.0,8.0,0.0,1.0,8.0,8.0,3.0,0.0,3.0,6.0,9.0,9.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,8.0,0.0,0.0,6.0,0.0,9.0,9.0,0.0,10.0,8.0,6.0,6.0,0.0,0.0,0.0,2
7,9.0,1.0,8.0,4.0,9.0,4.0,1.0,7.0,8.0,6.0,0.0,6.0,0.0,8.0,8.0,3.0,0.0,1.0,0.0,4.0,4.0,9.0,10.0,0.0,8.0,10.0,0.0,4.0,10.0,0.0,0.0,4.0,1.0,0.0,7.0,0.0,6.0,5.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1
8,2.0,1.0,0.0,4.0,0.0,0.0,10.0,2.0,9.0,0.0,0.0,0.0,6.0,3.0,3.0,5.0,6.0,1.0,7.0,8.0,9.0,5.0,0.0,0.0,1.0,0.0,6.0,9.0,10.0,6.0,7.0,6.0,10.0,4.0,0.0,8.0,2.0,9.0,8.0,9.0,0.0,0.0,4.0,5.0,0.0,0.0,6.0,0.0,8.0,1.0,0.0,0.0,9.0,4.0,1.0,1
27,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
29,6.0,7.0,4.0,3.0,2.0,8.0,0.0,10.0,5.0,2.0,8.0,5.0,0.0,6.0,5.0,5.0,4.0,9.0,7.0,10.0,10.0,5.0,2.0,6.0,2.0,5.0,9.0,0.0,5.0,7.0,10.0,0.0,8.0,2.0,2.0,5.0,5.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,5.0,0.0,9.0,5.0,7.0,0.0,8.0,0.0,2
25,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,9.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2
18,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2
28,0.0,5.0,6.0,5.0,5.0,0.0,0.0,8.0,6.0,7.0,3.0,8.0,1.0,10.0,6.0,9.0,2.0,3.0,0.0,10.0,10.0,10.0,5.0,6.0,10.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,7.0,2.0,0.0,8.0,4.0,9.0,2.0,0.0,0.0,1.0,5.0,0.0,10.0,7.0,0.0,0.0,8.0,2
19,1.0,3.0,3.0,2.0,0.0,10.0,9.0,0.0,2.0,0.0,6.0,10.0,2.0,4.0,6.0,9.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,7.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,10.0,7.0,5.0,9.0,4.0,3.0,0.0,7.0,0.0,8.0,10.0,9.0,4.0,7.0,0.0,0.0,1.0,0.0,2
4,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0
2,10.0,2.0,0.0,5.0,6.0,4.0,7.0,2.0,9.0,5.0,2.0,5.0,8.0,0.0,6.0,5.0,5.0,4.0,10.0,1.0,9.0,10.0,6.0,0.0,8.0,10.0,6.0,1.0,8.0,2.0,1.0,6.0,6.0,10.0,9.0,7.0,10.0,2.0,1.0,5.0,3.0,9.0,10.0,5.0,8.0,9.0,7.0,5.0,10.0,1.0,7.0,3.0,4.0,4.0,9.0,0
14,5.0,10.0,6.0,6.0,9.0,5.0,1.0,0.0,10.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,8.0,0.0,5.0,10.0,1.0,0.0,0.0,5.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1
6,6.0,1.0,4.0,5.0,10.0,3.0,9.0,8.0,5.0,5.0,10.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,9.0,8.0,9.0,6.0,6.0,4.0,5.0,7.0,4.0,0.0,9.0,8.0,4.0,9.0,8.0,1.0,4.0,1.0,2.0,5.0,9.0,3.0,9.0,6.0,4.0,7.0,1.0,9.0,7.0,1.0,6.0,1.0,6.0,9.0,4.0,1
11,5.0,2.0,6.0,0.0,9.0,10.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,6.0,5.0,0.0,1.0,9.0,3.0,8.0,0.0,10.0,4.0,2.0,6.0,2.0,1.0,8.0,7.0,2.0,0.0,9.0,3.0,5.0,1.0,0.0,4.0,8.0,2.0,3.0,6.0,7.0,2.0,5.0,0.0,9.0,8.0,0.0,1.0,3.0,8.0,1.0,6.0,5.0,1
15,5.0,0.0,2.0,9.0,0.0,1.0,3.0,6.0,10.0,10.0,5.0,0.0,8.0,7.0,0.0,5.0,2.0,9.0,3.0,9.0,7.0,0.0,4.0,5.0,1.0,7.0,8.0,10.0,6.0,7.0,7.0,10.0,3.0,9.0,4.0,8.0,0.0,0.0,7.0,9.0,8.0,8.0,4.0,5.0,3.0,0.0,2.0,0.0,7.0,5.0,2.0,10.0,8.0,0.0,7.0,2
16,1.0,0.0,0.0,7.0,4.0,0.0,8.0,7.0,4.0,5.0,0.0,0.0,0.0,4.0,9.0,9.0,1.0,7.0,1.0,2.0,7.0,9.0,4.0,3.0,5.0,10.0,0.0,3.0,6.0,4.0,7.0,10.0,5.0,7.0,3.0,3.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0,2.0,10.0,10.0,2
0,0.0,10.0,3.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0
11,0.0,2.0,2.0,1.0,2.0,7.0,5.0,0.0,3.0,3.0,8.0,7.0,1.0,4.0,1.0,4.0,0.0,1.0,6.0,5.0,6.0,8.0,6.0,1.0,9.0,2.0,3.0,9.0,9.0,5.0,2.0,0.0,3.0,1.0,7.0,2.0,8.0,3.0,1.0,1.0,4.0,7.0,6.0,10.0,4.0,4.0,0.0,6.0,6.0,6.0,1.0,3.0,5.0,4.0,1.0,1
5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,10.0,8.0,2.0,4.0,6.0,1.0,6.0,4.0,3.0,3.0,6.0,9.0,1.0,2.0,10.0,8.0,7.0,10.0,1.0,0.0,9.0,7.0,9.0,9.0,5.0,10.0,8.0,6.0,6.0,3.0,3.0,5.0,8.0,6.0,10.0,4.0,7.0,8.0,1.0,9.0,4.0,2.0,7.0,2.0,9.0,6.0,4.0,0.0,4.0,2.0,10.0,2.0,2.0,7.0,4.0,0
21,9.0,4.0,3.0,10.0,7.0,3.0,7.0,9.0,9.0,3.0,9.0,10.0,1.0,10.0,10.0,4.0,2.0,3.0,4.0,0.0,5.0,6.0,0.0,6.0,8.0,8.0,6.0,10.0,10.0,4.0,9.0,0.0,9.0,9.0,8.0,10.0,3.0,0.0,4.0,8.0,10.0,0.0,5.0,8.0,10.0,9.0,6.0,4.0,0.0,4.0,3.0,5.0,7.0,10.0,9.0,2
24,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,2
12,3.0,0.0,8.0,8.0,8.0,2.0,7.0,7.0,1.0,0.0,1.0,9.0,6.0,4.0,6.0,2.0,7.0,8.0,1.0,4.0,9.0,10.0,1.0,3.0,10.0,10.0,3.0,4.0,6.0,7.0,0.0,4.0,7.0,5.0,5.0,1.0,1.0,3.0,9.0,8.0,5.0,5.0,5.0,10.0,6.0,1.0,3.0,1.0,6.0,4.0,1.0,0.0,10.0,8.0,9.0,1
15,3.0,10.0,4.0,3.0,3.0,1.0,5.0,7.0,6.0,8.0,0.0,7.0,6.0,0.0,7.0,8.0,5.0,4.0,1.0,3.0,9.0,6.0,10.0,9.0,8.0,10.0,9.0,0.0,7.0,10.0,4.0,2.0,1.0,4.0,7.0,1.0,5.0,8.0,6.0,5.0,5.0,6.0,4.0,1.0,5.0,1.0,7.0,1.0,1.0,3.0,2.0,7.0,5.0,5.0,4.0,2
1,0.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0
9,5.0,0.0,6.0,0.0,8.0,3.0,9.0,8.0,0.0,0.0,0.0,8.0,0.0,6.0,7.0,0.0,4.0,0.0,6.0,10.0,8.0,2.0,8.0,0.0,0.0,8.0,0.0,1.0,6.0,4.0,1.0,4.0,6.0,0.0,7.0,5.0,4.0,0.0,4.0,5.0,0.0,2.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,8.0,3.0,5.0,1
8,9.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,7.0,0.0,0.0,0.0,8.0,3.0,7.0,9.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,1
13,0.0,0.0,0.0,0.0,0.0,9.0,2.0,3.0,0.0,1.0,7.0,0.0,0.0,4.0,7.0,9.0,5.0,0.0,9.0,0.0,7.0,4.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,10.0,0.0,1
6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,1.0,5.0,9.0,0.0,7.0,4.0,7.0,0.0,0.0,0.0,2.0,10.0,8.0,2.0,4.0,3.0,4.0,2.0,9.0,2.0,4.0,8.0,3.0,0.0,7.0,0.0,3.0,0.0,5.0,0.0,9.0,10.0,0.0,0.0,0.0,6.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,1.0,6.0,5.0,0.0,4.0,0.0,0.0,0.0,2
26,8.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,4.0,8.0,10.0,3.0,0.0,3.0,0.0,3.0,5.0,4.0,7.0,2.0,10.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,4.0,6.0,10.0,10.0,0.0,5.0,1.0,1.0,2.0,2.0,10.0,6.0,4.0,5.0,3.0,2
22,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
15,4.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2
22,0.0,0.0,0.0,0.0,10.0,5.0,4.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,7.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2
8,0.0,7.0,0.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,1.0,8.0,0.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,6.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1
4,10.0,2.0,4.0,7.0,7.0,2.0,3.0,5.0,4.0,6.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,5.0,10.0,6.0,3.0,6.0,6.0,10.0,5.0,6.0,2.0,7.0,9.0,5.0,1.0,7.0,6.0,0.0,8.0,2.0,7.0,9.0,0.0,10.0,6.0,3.0,3.0,3.0,10.0,5.0,8.0,5.0,3.0,1.0,7.0,8.0,6.0,3.0,3.0,0
13,0.0,0.0,0.0,8.0,0.0,10.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1
21,9.0,0.0,6.0,1.0,5.0,1.0,1.0,9.0,2.0,0.0,5.0,6.0,6.0,8.0,4.0,8.0,7.0,0.0,5.0,4.0,8.0,1.0,10.0,8.0,0.0,3.0,8.0,4.0,2.0,5.0,0.0,0.0,3.0,5.0,2.0,6.0,0.0,10.0,0.0,0.0,7.0,3.0,5.0,0.0,0.0,6.0,0.0,2.0,0.0,10.0,5.0,7.0,1.0,0.0,10.0,2
11,7.0,7.0,8.0,5.0,6.0,8.0,0.0,4.0,7.0,9.0,0.0,0.0,0.0,8.0,7.0,0.0,10.0,3.0,3.0,0.0,9.0,3.0,6.0,3.0,4.0,0.0,6.0,0.0,3.0,2.0,6.0,4.0,7.0,1.0,4.0,3.0,9.0,3.0,3.0,8.0,9.0,6.0,4.0,4.0,0.0,6.0,1.0,6.0,2.0,6.0,6.0,6.0,9.0,6.0,6.0,1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,5.0,0.0,2
5,7.0,5.0,2.0,10.0,9.0,6.0,0.0,0.0,0.0,6.0,3.0,4.0,0.0,0.0,10.0,5.0,9.0,5.0,4.0,2.0,6.0,9.0,9.0,1.0,5.0,5.0,1.0,2.0,5.0,2.0,2.0,2.0,6.0,1.0,1.0,7.0,0.0,7.0,0.0,10.0,5.0,4.0,5.0,10.0,7.0,10.0,5.0,4.0,1.0,4.0,5.0,8.0,4.0,3.0,7.0,1
1,6.0,3.0,3.0,10.0,3.0,6.0,10.0,8.0,5.0,2.0,3.0,5.0,3.0,4.0,5.0,1.0,4.0,3.0,3.0,4.0,4.0,9.0,2.0,9.0,2.0,5.0,6.0,10.0,6.0,0.0,6.0,5.0,1.0,3.0,6.0,1.0,3.0,3.0,5.0,10.0,6.0,9.0,4.0,9.0,4.0,6.0,6.0,2.0,6.0,8.0,8.0,9.0,3.0,2.0,7.0,0
28,4.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,10.0,0.0,0.0,10.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,2
19,3.0,3.0,1.0,0.0,0.0,7.0,3.0,1.0,9.0,7.0,0.0,7.0,1.0,9.0,9.0,9.0,5.0,0.0,4.0,5.0,9.0,7.0,1.0,8.0,9.0,6.0,2.0,7.0,3.0,5.0,5.0,8.0,0.0,2.0,7.0,0.0,2.0,0.0,4.0,4.0,3.0,9.0,0.0,10.0,1.0,1.0,6.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,8.0,2
10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,10.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
26,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,2
28,4.0,0.0,8.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,10.0,6.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,6.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,2
26,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2
2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,5.0,1.0,6.0,4.0,7.0,10.0,10.0,2.0,5.0,1.0,10.0,7.0,9.0,0.0,7.0,10.0,6.0,6.0,5.0,10.0,2.0,2.0,0.0,9.0,9.0,4.0,7.0,2.0,10.0,1.0,2.0,8.0,6.0,2.0,8.0,1.0,1.0,10.0,6.0,7.0,9.0,3.0,8.0,10.0,6.0,1.0,4.0,3.0,10.0,9.0,6.0,10.0,3.0,3.0,7.0,2
13,6.0,9.0,4.0,9.0,6.0,2.0,4.0,2.0,7.0,6.0,1.0,8.0,1.0,6.0,9.0,6.0,1.0,2.0,1.0,9.0,3.0,1.0,2.0,1.0,5.0,8.0,5.0,1.0,8.0,8.0,0.0,2.0,2.0,8.0,8.0,10.0,0.0,1.0,4.0,7.0,7.0,1.0,2.0,9.0,8.0,2.0,3.0,5.0,1.0,1.0,10.0,2.0,3.0,6.0,5.0,1
26,8.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,8.0,4.0,10.0,9.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,10.0,0.0,3.0,8.0,3.0,9.0,3.0,4.0,2.0,0.0,0.0,4.0,4.0,7.0,4.0,0.0,4.0,7.0,8.0,6.0,5.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,7.0,1
10,0.0,0.0,5.0,6.0,0.0,5.0,2.0,3.0,3.0,10.0,4.0,0.0,6.0,6.0,9.0,2.0,10.0,6.0,5.0,2.0,6.0,8.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,9.0,7.0,3.0,8.0,6.0,8.0,4.0,6.0,0.0,8.0,7.0,0.0,4.0,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,1
19,0.0,9.0,7.0,5.0,9.0,10.0,9.0,9.0,3.0,6.0,0.0,4.0,8.0,4.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,8.0,10.0,7.0,10.0,10.0,3.0,9.0,5.0,8.0,6.0,4.0,6.0,3.0,3.0,2.0,8.0,6.0,5.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,5.0,7.0,4.0,1.0,0.0,9.0,2
30,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2,0.0,2.0,2.0,9.0,5.0,0.0,0.0,5.0,0.0,1.0,4.0,2.0,0.0,4.0,4.0,4.0,7.0,4.0,1.0,1.0,9.0,0.0,0.0,1.0,8.0,9.0,5.0,0.0,3.0,10.0,7.0,6.0,7.0,0.0,1.0,8.0,2.0,6.0,5.0,4.0,0.0,9.0,7.0,0.0,6.0,1.0,5.0,9.0,0.0,5.0,9.0,0.0,0.0,0.0,9.0,0
11,2.0,0.0,6.0,0.0,5.0,9.0,9.0,2.0,4.0,2.0,5.0,6.0,2.0,8.0,10.0,10.0,8.0,0.0,5.0,10.0,9.0,4.0,2.0,5.0,6.0,3.0,4.0,9.0,8.0,3.0,2.0,3.0,7.0,4.0,0.0,3.0,7.0,8.0,10.0,4.0,0.0,9.0,6.0,8.0,5.0,6.0,1.0,7.0,0.0,3.0,8.0,4.0,3.0,1.0,1.0,1
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2
20,0.0,6.0,5.0,1.0,2.0,9.0,2.0,8.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,0.0,0.0,4.0,10.0,7.0,0.0,0.0,9.0,0.0,6.0,8.0,0.0,3.0,7.0,9.0,0.0,0.0,3.0,5.0,7.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,8.0,6.0,2.0,2
